"Delitzsch","Delitzsch","51.5264","12.3425","Germany","DE","DEU","Saxony","","24868","1276928962"
"Eisenhüttenstadt","Eisenhuttenstadt","52.1450","14.6728","Germany","DE","DEU","Brandenburg","","24633","1276902561"
"Übach-Palenberg","Ubach-Palenberg","50.9197","6.1194","Germany","DE","DEU","North Rhine-Westphalia","","24081","1276712019"
"Warstein","Warstein","51.4500","8.3667","Germany","DE","DEU","North Rhine-Westphalia","","24842","1276854914"
"Ronnenberg","Ronnenberg","52.3194","9.6556","Germany","DE","DEU","Lower Saxony","","24347","1276210070"
"Espelkamp","Espelkamp","52.3772","8.6328","Germany","DE","DEU","North Rhine-Westphalia","","24685","1276996942"
"Olpe","Olpe","51.0289","7.8514","Germany","DE","DEU","North Rhine-Westphalia","minor","24688","1276501027"
"Schmallenberg","Schmallenberg","51.1333","8.3000","Germany","DE","DEU","North Rhine-Westphalia","","24869","1276002699"
"Lüdinghausen","Ludinghausen","51.7681","7.4444","Germany","DE","DEU","North Rhine-Westphalia","","24590","1276526583"
"Öhringen","Ohringen","49.2000","9.5000","Germany","DE","DEU","Baden-Württemberg","","24374","1276641265"
"Hannoversch Münden","Hannoversch Munden","51.4167","9.6500","Germany","DE","DEU","Lower Saxony","","24467","1276002967"
"Meiningen","Meiningen","50.5500","10.4167","Germany","DE","DEU","Thuringia","minor","24233","1276941916"
"Attendorn","Attendorn","51.1264","7.9033","Germany","DE","DEU","North Rhine-Westphalia","","24367","1276325506"
"Syke","Syke","52.9161","8.8186","Germany","DE","DEU","Lower Saxony","","24355","1276951328"
"Waldshut-Tiengen","Waldshut-Tiengen","47.6231","8.2144","Germany","DE","DEU","Baden-Württemberg","minor","24226","1276011078"
"Waldkraiburg","Waldkraiburg","48.2167","12.4000","Germany","DE","DEU","Bavaria","","23442","1276784836"
"Rathenow","Rathenow","52.6000","12.3333","Germany","DE","DEU","Brandenburg","minor","24309","1276833446"
"Limbach-Oberfrohna","Limbach-Oberfrohna","50.8667","12.7500","Germany","DE","DEU","Saxony","","24029","1276772007"
"Senftenberg","Senftenberg","51.5167","14.0167","Germany","DE","DEU","Brandenburg","minor","24275","1276241839"
"Bad Soden am Taunus","Bad Soden am Taunus","50.1424","8.4997","Germany","DE","DEU","Hesse","","22645","1276847418"
"Varel","Varel","53.3969","8.1361","Germany","DE","DEU","Lower Saxony","","24001","1276834869"
"Quedlinburg","Quedlinburg","51.7917","11.1472","Germany","DE","DEU","Saxony-Anhalt","","23989","1276672547"
"Sonneberg","Sonneberg","50.3500","11.1667","Germany","DE","DEU","Thuringia","minor","23830","1276304773"
"Döbeln","Dobeln","51.1194","13.1128","Germany","DE","DEU","Saxony","","23829","1276060973"
"Husum","Husum","54.4769","9.0511","Germany","DE","DEU","Schleswig-Holstein","minor","23158","1276973778"
"Calw","Calw","48.7144","8.7375","Germany","DE","DEU","Baden-Württemberg","minor","23590","1276416126"
"Haren","Haren","52.7667","7.2167","Germany","DE","DEU","Lower Saxony","","23829","1276278460"
"Bad Mergentheim","Bad Mergentheim","49.5000","9.7667","Germany","DE","DEU","Baden-Württemberg","","23704","1276714498"
"Starnberg","Starnberg","47.9972","11.3406","Germany","DE","DEU","Bavaria","minor","23498","1276454637"
"Bedburg","Bedburg","51.0000","6.5625","Germany","DE","DEU","North Rhine-Westphalia","","23531","1276409548"
"Mosbach","Mosbach","49.3500","9.1333","Germany","DE","DEU","Baden-Württemberg","minor","23398","1276659317"
"Korbach","Korbach","51.2719","8.8731","Germany","DE","DEU","Hesse","minor","23581","1276822678"
"Herdecke","Herdecke","51.4000","7.4333","Germany","DE","DEU","North Rhine-Westphalia","","22733","1276078079"
"Salzwedel","Salzwedel","52.8500","11.1500","Germany","DE","DEU","Saxony-Anhalt","minor","23655","1276222011"
"Freudenstadt","Freudenstadt","48.4633","8.4111","Germany","DE","DEU","Baden-Württemberg","minor","23442","1276092007"
"Jüchen","Juchen","51.1011","6.5017","Germany","DE","DEU","North Rhine-Westphalia","","23337","1276318248"
"Dillenburg","Dillenburg","50.7333","8.2833","Germany","DE","DEU","Hesse","","23365","1276583007"
"Sehnde","Sehnde","52.3161","9.9642","Germany","DE","DEU","Lower Saxony","","23389","1276201782"
"Herzogenaurach","Herzogenaurach","49.5667","10.8833","Germany","DE","DEU","Bavaria","","23126","1276809658"
"Gelnhausen","Gelnhausen","50.2027","9.1905","Germany","DE","DEU","Hesse","","23073","1276351264"
"Netphen","Netphen","50.9147","8.1000","Germany","DE","DEU","North Rhine-Westphalia","","23130","1276020652"
"Puchheim","Puchheim","48.1500","11.3500","Germany","DE","DEU","Bavaria","","21531","1276452600"
"Eschborn","Eschborn","50.1437","8.5690","Germany","DE","DEU","Hesse","","21488","1276712049"
"Senden","Senden","48.3167","10.0667","Germany","DE","DEU","Bavaria","","22336","1276555386"
"Warburg","Warburg","51.4881","9.1400","Germany","DE","DEU","North Rhine-Westphalia","","23079","1276612246"
"Walsrode","Walsrode","52.8592","9.5853","Germany","DE","DEU","Lower Saxony","","23068","1276472764"
"Gersthofen","Gersthofen","48.4167","10.8667","Germany","DE","DEU","Bavaria","","22473","1276965949"
"Wertheim","Wertheim","49.7500","9.5167","Germany","DE","DEU","Baden-Württemberg","","22780","1276150823"
"Überlingen","Uberlingen","47.7667","9.1583","Germany","DE","DEU","Baden-Württemberg","","22554","1276778071"
"Neusäß","Neusass","48.4000","10.8333","Germany","DE","DEU","Bavaria","","22058","1276057547"
"Leutkirch im Allgäu","Leutkirch im Allgau","47.8256","10.0222","Germany","DE","DEU","Baden-Württemberg","","22803","1276589635"
"Eckernförde","Eckernforde","54.4742","9.8378","Germany","DE","DEU","Schleswig-Holstein","","21902","1276177935"
"Westerstede","Westerstede","53.2500","7.9167","Germany","DE","DEU","Lower Saxony","minor","22778","1276738053"
"Lengerich","Lengerich","52.1750","7.8667","Germany","DE","DEU","North Rhine-Westphalia","","22641","1276617854"
"Weilheim","Weilheim","47.8333","11.1333","Germany","DE","DEU","Bavaria","minor","22477","1276001381"
"Glauchau","Glauchau","50.8233","12.5444","Germany","DE","DEU","Saxony","","22440","1276610130"
"Vreden","Vreden","52.0331","6.8331","Germany","DE","DEU","North Rhine-Westphalia","","22641","1276296218"
"Bad Kissingen","Bad Kissingen","50.2000","10.0667","Germany","DE","DEU","Bavaria","minor","22444","1276216676"
"Kaltenkirchen","Kaltenkirchen","53.8397","9.9603","Germany","DE","DEU","Schleswig-Holstein","","21813","1276286164"
"Donaueschingen","Donaueschingen","47.9531","8.5033","Germany","DE","DEU","Baden-Württemberg","","22526","1276107502"
"Metzingen","Metzingen","48.5367","9.2858","Germany","DE","DEU","Baden-Württemberg","","22046","1276043043"
"Laupheim","Laupheim","48.2289","9.8797","Germany","DE","DEU","Baden-Württemberg","","22298","1276003982"
"Nagold","Nagold","48.5519","8.7256","Germany","DE","DEU","Baden-Württemberg","","22294","1276622142"
"Karben","Karben","50.2322","8.7681","Germany","DE","DEU","Hesse","","22127","1276723734"
"Stadthagen","Stadthagen","52.3247","9.2069","Germany","DE","DEU","Lower Saxony","minor","22247","1276512771"
"Burg","Burg","52.2725","11.8550","Germany","DE","DEU","Saxony-Anhalt","minor","22478","1276295040"
"Friesoythe","Friesoythe","53.0206","7.8586","Germany","DE","DEU","Lower Saxony","","22456","1276189033"
"Radevormwald","Radevormwald","51.2000","7.3500","Germany","DE","DEU","North Rhine-Westphalia","","22107","1276941483"
"Flörsheim","Florsheim","50.0117","8.4281","Germany","DE","DEU","Hesse","","21572","1276463362"
"Apolda","Apolda","51.0247","11.5139","Germany","DE","DEU","Thuringia","minor","22012","1276857102"
"Gardelegen","Gardelegen","52.5264","11.3925","Germany","DE","DEU","Saxony-Anhalt","","22402","1276557570"
"Schwetzingen","Schwetzingen","49.3833","8.5667","Germany","DE","DEU","Baden-Württemberg","","21433","1276516691"
"Hockenheim","Hockenheim","49.3181","8.5472","Germany","DE","DEU","Baden-Württemberg","","21779","1276940967"
"Heide","Heide","54.1961","9.0933","Germany","DE","DEU","Schleswig-Holstein","minor","21684","1276473220"
"Spremberg","Spremberg","51.5717","14.3794","Germany","DE","DEU","Saxony","","22175","1276939967"
"Bad Harzburg","Bad Harzburg","51.8828","10.5617","Germany","DE","DEU","Lower Saxony","","21945","1276192309"
"Waldkirch","Waldkirch","48.0939","7.9608","Germany","DE","DEU","Baden-Württemberg","","21809","1276926019"
"Kitzingen","Kitzingen","49.7333","10.1667","Germany","DE","DEU","Bavaria","minor","21704","1276000007"
"Eislingen","Eislingen","48.6933","9.7067","Germany","DE","DEU","Baden-Württemberg","","20885","1276267974"
"Büdingen","Budingen","50.2908","9.1125","Germany","DE","DEU","Hesse","","21959","1276951058"
"Eppingen","Eppingen","49.1333","8.9167","Germany","DE","DEU","Baden-Württemberg","","21819","1276844300"
"Sonthofen","Sonthofen","47.5142","10.2817","Germany","DE","DEU","Bavaria","minor","21541","1276823857"
"Elsdorf","Elsdorf","50.9333","6.5667","Germany","DE","DEU","North Rhine-Westphalia","","21663","1276581538"
"Xanten","Xanten","51.6622","6.4539","Germany","DE","DEU","North Rhine-Westphalia","","21690","1276917094"
"Seligenstadt","Seligenstadt","50.0441","8.9753","Germany","DE","DEU","Hesse","","21293","1276356108"
"Halle","Halle","52.0608","8.3597","Germany","DE","DEU","North Rhine-Westphalia","","21640","1276770255"
"Osterode","Osterode","51.7286","10.2522","Germany","DE","DEU","Lower Saxony","minor","21731","1276593815"
"Quickborn","Quickborn","53.7333","9.8972","Germany","DE","DEU","Schleswig-Holstein","","21296","1276737039"
"Germersheim","Germersheim","49.2167","8.3667","Germany","DE","DEU","Rhineland-Palatinate","minor","20779","1276963829"
"Stadtallendorf","Stadtallendorf","50.8333","9.0167","Germany","DE","DEU","Hesse","","21456","1276032217"
"Versmold","Versmold","52.0436","8.1500","Germany","DE","DEU","North Rhine-Westphalia","","21468","1276482608"
"Zerbst","Zerbst","51.9681","12.0844","Germany","DE","DEU","Saxony-Anhalt","","21657","1276007718"
"Bad Rappenau","Bad Rappenau","49.2389","9.1028","Germany","DE","DEU","Baden-Württemberg","","21398","1276726877"
"Wülfrath","Wulfrath","51.2833","7.0333","Germany","DE","DEU","North Rhine-Westphalia","","21035","1276377418"
"Aichach","Aichach","48.4500","11.1333","Germany","DE","DEU","Bavaria","minor","21434","1276090074"
"Coswig","Coswig","51.1333","13.5833","Germany","DE","DEU","Saxony","","20817","1276791212"
"Sondershausen","Sondershausen","51.3667","10.8667","Germany","DE","DEU","Thuringia","minor","21513","1276468586"
"Geseke","Geseke","51.6497","8.5167","Germany","DE","DEU","North Rhine-Westphalia","","21343","1276815446"
"Schramberg","Schramberg","48.2269","8.3842","Germany","DE","DEU","Baden-Württemberg","","21189","1276492911"
"Traunreut","Traunreut","47.9667","12.5833","Germany","DE","DEU","Bavaria","","20977","1276958674"
"Waghäusel","Waghausel","49.2500","8.5169","Germany","DE","DEU","Baden-Württemberg","","20935","1276002094"
"Soltau","Soltau","52.9833","9.8333","Germany","DE","DEU","Lower Saxony","","21317","1276678434"
"Groß-Umstadt","Gross-Umstadt","49.8683","8.9290","Germany","DE","DEU","Hesse","","21162","1276232744"
"Reichenbach/Vogtland","Reichenbach/Vogtland","50.6167","12.3000","Germany","DE","DEU","Saxony","","20625","1276903490"
"Schenefeld","Schenefeld","53.6028","9.8233","Germany","DE","DEU","Schleswig-Holstein","","19271","1276791655"
"Wipperfürth","Wipperfurth","51.1167","7.4000","Germany","DE","DEU","North Rhine-Westphalia","","21003","1276735297"
"Rees","Rees","51.7667","6.4000","Germany","DE","DEU","North Rhine-Westphalia","","20972","1276451097"
"Fröndenberg","Frondenberg","51.4719","7.7658","Germany","DE","DEU","North Rhine-Westphalia","","20766","1276071190"
"Bad Schwartau","Bad Schwartau","53.9194","10.6975","Germany","DE","DEU","Schleswig-Holstein","","20036","1276687859"
"Bruchköbel","Bruchkobel","50.1833","8.9167","Germany","DE","DEU","Hesse","","20427","1276199010"
"Werdau","Werdau","50.7333","12.3833","Germany","DE","DEU","Saxony","","20793","1276717054"
"Günzburg","Gunzburg","48.4525","10.2711","Germany","DE","DEU","Bavaria","minor","20707","1276986738"
"Mühldorf","Muhldorf","48.2456","12.5228","Germany","DE","DEU","Bavaria","minor","20323","1276623949"
"Luckenwalde","Luckenwalde","52.0831","13.1667","Germany","DE","DEU","Brandenburg","minor","20522","1276376363"
"Enger","Enger","52.1333","8.5667","Germany","DE","DEU","North Rhine-Westphalia","","20461","1276241559"
"Dillingen","Dillingen","49.3500","6.7333","Germany","DE","DEU","Saarland","","20048","1276001038"
"Traunstein","Traunstein","47.8683","12.6433","Germany","DE","DEU","Bavaria","minor","20520","1276793310"
"Herborn","Herborn","50.6825","8.3061","Germany","DE","DEU","Hesse","","20603","1276002994"
"Schifferstadt","Schifferstadt","49.3861","8.3761","Germany","DE","DEU","Rhineland-Palatinate","","20193","1276776055"
"Gerlingen","Gerlingen","48.8000","9.0653","Germany","DE","DEU","Baden-Württemberg","","19745","1276144443"
"Mössingen","Mossingen","48.4064","9.0575","Germany","DE","DEU","Baden-Württemberg","","20480","1276236369"
"Blieskastel","Blieskastel","49.2422","7.2544","Germany","DE","DEU","Saarland","","20656","1276041906"
"Nidderau","Nidderau","50.2500","8.9000","Germany","DE","DEU","Hesse","","20333","1276730067"
"Bad Salzungen","Bad Salzungen","50.8117","10.2333","Germany","DE","DEU","Thuringia","minor","20244","1276249222"
"Duderstadt","Duderstadt","51.5125","10.2597","Germany","DE","DEU","Lower Saxony","","20466","1276392919"
"Nördlingen","Nordlingen","48.8500","10.5000","Germany","DE","DEU","Bavaria","","20379","1276160287"
"Korntal-Münchingen","Korntal-Munchingen","48.8306","9.1214","Germany","DE","DEU","Baden-Württemberg","","19679","1276087969"
"Schortens","Schortens","53.5333","7.9500","Germany","DE","DEU","Lower Saxony","","20329","1276002315"
"Stadtlohn","Stadtlohn","51.9925","6.9150","Germany","DE","DEU","North Rhine-Westphalia","","20322","1276897939"
"Meinerzhagen","Meinerzhagen","51.1061","7.6403","Germany","DE","DEU","North Rhine-Westphalia","","20397","1276363054"
"Großburgwedel","Grossburgwedel","52.4933","9.8586","Germany","DE","DEU","Lower Saxony","","20369","1276104367"
"Bad Waldsee","Bad Waldsee","47.9211","9.7519","Germany","DE","DEU","Baden-Württemberg","","20308","1276818086"
"Annaberg-Buchholz","Annaberg-Buchholz","50.5800","13.0022","Germany","DE","DEU","Saxony","minor","19769","1276866777"
"Wittmund","Wittmund","53.5747","7.7808","Germany","DE","DEU","Lower Saxony","minor","20321","1276497812"
"Zülpich","Zulpich","50.7000","6.6500","Germany","DE","DEU","North Rhine-Westphalia","","20174","1276675318"
"Oberkirch","Oberkirch","48.5322","8.0786","Germany","DE","DEU","Baden-Württemberg","","20066","1276739886"
"Donauwörth","Donauworth","48.7184","10.7770","Germany","DE","DEU","Bavaria","minor","20080","1276878391"
"Greiz","Greiz","50.6547","12.1997","Germany","DE","DEU","Thuringia","minor","20103","1276236041"
"Hörstel","Horstel","52.2972","7.5861","Germany","DE","DEU","North Rhine-Westphalia","","20141","1276546954"
"Leinefelde","Leinefelde","51.3833","10.3333","Germany","DE","DEU","Thuringia","","20124","1276779963"
"Lichtenfels","Lichtenfels","50.1333","11.0333","Germany","DE","DEU","Bavaria","minor","20133","1276573026"
"Dingolfing","Dingolfing","48.6333","12.5000","Germany","DE","DEU","Bavaria","minor","19839","1276764455"
"Neustrelitz","Neustrelitz","53.3647","13.0636","Germany","DE","DEU","Mecklenburg-Western Pomerania","","20140","1276001058"
"Torgau","Torgau","51.5603","13.0056","Germany","DE","DEU","Saxony","minor","20065","1276804920"
"Holzminden","Holzminden","51.8297","9.4483","Germany","DE","DEU","Lower Saxony","minor","19998","1276491992"
"Bad Krozingen","Bad Krozingen","47.9181","7.7025","Germany","DE","DEU","Baden-Württemberg","","19644","1276964772"
"Wildeshausen","Wildeshausen","52.8931","8.4314","Germany","DE","DEU","Lower Saxony","","19932","1276599018"
"Telgte","Telgte","51.9819","7.7856","Germany","DE","DEU","North Rhine-Westphalia","","19925","1276981111"
"Uetersen","Uetersen","53.6872","9.6692","Germany","DE","DEU","Schleswig-Holstein","","18496","1276507212"
"Giengen an der Brenz","Giengen an der Brenz","48.6217","10.2450","Germany","DE","DEU","Baden-Württemberg","","19666","1276782990"
"Glinde","Glinde","53.5406","10.2111","Germany","DE","DEU","Schleswig-Holstein","","18443","1276316044"
"Neviges","Neviges","51.3128","7.0869","Germany","DE","DEU","North Rhine-Westphalia","","18937","1276164931"
"Ennigerloh","Ennigerloh","51.8367","8.0256","Germany","DE","DEU","North Rhine-Westphalia","","19829","1276421778"
"Heusenstamm","Heusenstamm","50.0596","8.8068","Germany","DE","DEU","Hesse","","18973","1276666927"
"Blankenburg","Blankenburg","51.7953","10.9622","Germany","DE","DEU","Saxony-Anhalt","","19817","1276635033"
"Schopfheim","Schopfheim","47.6494","7.8247","Germany","DE","DEU","Baden-Württemberg","","19645","1276002233"
"Schmalkalden","Schmalkalden","50.7167","10.4500","Germany","DE","DEU","Thuringia","","19732","1276313755"
"Eschwege","Eschwege","51.1881","10.0528","Germany","DE","DEU","Hesse","minor","19606","1276348756"
"Waldbröl","Waldbrol","50.8789","7.6150","Germany","DE","DEU","North Rhine-Westphalia","","19543","1276170251"
"Ochtrup","Ochtrup","52.2056","7.1903","Germany","DE","DEU","North Rhine-Westphalia","","19636","1276195349"
"Sulzbach-Rosenberg","Sulzbach-Rosenberg","49.5000","11.7500","Germany","DE","DEU","Bavaria","","19414","1276541212"
"Sarstedt","Sarstedt","52.2394","9.8606","Germany","DE","DEU","Lower Saxony","","19359","1276490791"
"Mölln","Molln","53.6269","10.6847","Germany","DE","DEU","Schleswig-Holstein","","19031","1276643502"
"Marsberg","Marsberg","51.4500","8.8500","Germany","DE","DEU","North Rhine-Westphalia","","19640","1276309670"
"Oschersleben","Oschersleben","52.0167","11.2500","Germany","DE","DEU","Saxony-Anhalt","","19630","1276686337"
"Weil der Stadt","Weil der Stadt","48.7508","8.8706","Germany","DE","DEU","Baden-Württemberg","","19205","1276534554"
"Burghausen","Burghausen","48.1667","12.8333","Germany","DE","DEU","Bavaria","","18701","1276305755"
"Hechingen","Hechingen","48.3517","8.9633","Germany","DE","DEU","Baden-Württemberg","","19324","1276884131"
"Hemmingen","Hemmingen","52.3236","9.7256","Germany","DE","DEU","Lower Saxony","","18998","1276579217"
"Rhede","Rhede","51.8333","6.7006","Germany","DE","DEU","North Rhine-Westphalia","","19328","1276000350"
"Haiger","Haiger","50.7422","8.2039","Germany","DE","DEU","Hesse","","19378","1276810840"
"Borna","Borna","51.1167","12.5000","Germany","DE","DEU","Saxony","","19229","1276020510"
"Bad Aibling","Bad Aibling","47.8650","12.0097","Germany","DE","DEU","Bavaria","","19100","1276844408"
"Seesen","Seesen","51.8931","10.1783","Germany","DE","DEU","Lower Saxony","","19340","1276914120"
"Bückeburg","Buckeburg","52.2608","9.0492","Germany","DE","DEU","Lower Saxony","","19245","1276508515"
"Bad Berleburg","Bad Berleburg","51.0497","8.4000","Germany","DE","DEU","North Rhine-Westphalia","","19446","1276128056"
"Zossen","Zossen","52.2167","13.4497","Germany","DE","DEU","Brandenburg","","19403","1276905478"
"Mayen","Mayen","50.3333","7.2167","Germany","DE","DEU","Rhineland-Palatinate","","19144","1276174509"
"Tettnang","Tettnang","47.6708","9.5875","Germany","DE","DEU","Baden-Württemberg","","19198","1276775320"
"Müllheim","Mullheim","47.8083","7.6308","Germany","DE","DEU","Baden-Württemberg","","19127","1276925185"
"Kolbermoor","Kolbermoor","47.8500","12.0667","Germany","DE","DEU","Bavaria","","18505","1276583234"
"Vellmar","Vellmar","51.3588","9.4677","Germany","DE","DEU","Hesse","","18134","1276293369"
"Bad Tölz","Bad Tolz","47.7603","11.5567","Germany","DE","DEU","Bavaria","minor","18802","1276892151"
"Bad Pyrmont","Bad Pyrmont","51.9867","9.2636","Germany","DE","DEU","Lower Saxony","","19090","1276800450"
"Wittlich","Wittlich","49.9869","6.8897","Germany","DE","DEU","Rhineland-Palatinate","minor","18995","1276069973"
"Haldensleben","Haldensleben","52.2833","11.4167","Germany","DE","DEU","Saxony-Anhalt","minor","19247","1276371853"
"Bergneustadt","Bergneustadt","51.0333","7.6500","Germany","DE","DEU","North Rhine-Westphalia","","18865","1276283829"
"Lebach","Lebach","49.4100","6.9100","Germany","DE","DEU","Saarland","","19006","1276242576"
"Kronberg","Kronberg","50.1797","8.5085","Germany","DE","DEU","Hesse","","18311","1276558702"
"Püttlingen","Puttlingen","49.2833","6.8833","Germany","DE","DEU","Saarland","","18510","1276328612"
"Pfullingen","Pfullingen","48.4656","9.2261","Germany","DE","DEU","Baden-Württemberg","","18654","1276393885"
"Sömmerda","Sommerda","51.1617","11.1169","Germany","DE","DEU","Thuringia","minor","19034","1276806984"
"Dillingen","Dillingen","48.5667","10.4667","Germany","DE","DEU","Bavaria","minor","18978","1276506212"
"Bad Driburg","Bad Driburg","51.7333","9.0167","Germany","DE","DEU","North Rhine-Westphalia","","19002","1276571920"
"Prenzlau","Prenzlau","53.3167","13.8667","Germany","DE","DEU","Brandenburg","minor","19024","1276456147"
"Oberasbach","Oberasbach","49.4219","10.9583","Germany","DE","DEU","Bavaria","","17672","1276883001"
"Kleinsachsenheim","Kleinsachsenheim","48.9600","9.0647","Germany","DE","DEU","Baden-Württemberg","","18794","1276375444"
"Radeberg","Radeberg","51.1167","13.9167","Germany","DE","DEU","Saxony","","18463","1276815602"
"Alzey","Alzey","49.7517","8.1161","Germany","DE","DEU","Rhineland-Palatinate","minor","18535","1276680173"
"Moosburg","Moosburg","48.4667","11.9333","Germany","DE","DEU","Bavaria","","18510","1276561909"
"Alfeld","Alfeld","51.9886","9.8269","Germany","DE","DEU","Lower Saxony","","18626","1276733070"
"Crimmitschau","Crimmitschau","50.8181","12.3875","Germany","DE","DEU","Saxony","","18536","1276188517"
"Burscheid","Burscheid","51.1000","7.1167","Germany","DE","DEU","North Rhine-Westphalia","","18172","1276397307"
"Renningen","Renningen","48.7661","8.9347","Germany","DE","DEU","Baden-Württemberg","","18206","1276122703"
"Alzenau in Unterfranken","Alzenau in Unterfranken","50.0881","9.0497","Germany","DE","DEU","Bavaria","","18469","1276942017"
"Konz","Konz","49.7028","6.5794","Germany","DE","DEU","Rhineland-Palatinate","","18348","1276863750"
"Schneverdingen","Schneverdingen","53.1167","9.8000","Germany","DE","DEU","Lower Saxony","","18662","1276752778"
"Marktoberdorf","Marktoberdorf","47.7667","10.6167","Germany","DE","DEU","Bavaria","minor","18539","1276720955"
"Wassenberg","Wassenberg","51.1000","6.1500","Germany","DE","DEU","North Rhine-Westphalia","","18292","1276956199"
"Bad Reichenhall","Bad Reichenhall","47.7247","12.8769","Germany","DE","DEU","Bavaria","minor","18278","1276059039"
"Auerbach","Auerbach","50.5094","12.4000","Germany","DE","DEU","Saxony","","18357","1276679224"
"Vlotho","Vlotho","52.1667","8.8497","Germany","DE","DEU","North Rhine-Westphalia","","18429","1276438597"
"Bad Dürkheim","Bad Durkheim","49.4618","8.1724","Germany","DE","DEU","Rhineland-Palatinate","minor","18476","1276602357"
"Hochheim am Main","Hochheim am Main","50.0108","8.3508","Germany","DE","DEU","Hesse","","17743","1276794905"
"Weißenburg","Weissenburg","49.0306","10.9719","Germany","DE","DEU","Bavaria","minor","18464","1276099657"
"Bremervörde","Bremervorde","53.4833","9.1333","Germany","DE","DEU","Lower Saxony","","18528","1276000575"
"Hochelheim","Hochelheim","50.5167","8.7000","Germany","DE","DEU","Hesse","","18143","1276814959"
"Lahnstein","Lahnstein","50.3011","7.6056","Germany","DE","DEU","Rhineland-Palatinate","","18067","1276335770"
"Großenhain","Grossenhain","51.2833","13.5500","Germany","DE","DEU","Saxony","","18218","1276062611"
"Garching bei München","Garching bei Munchen","48.2500","11.6500","Germany","DE","DEU","Bavaria","","17711","1276544473"
"Schwalmstadt","Schwalmstadt","50.9128","9.1889","Germany","DE","DEU","Hesse","","18122","1276496894"
"Forst","Forst","51.7333","14.6333","Germany","DE","DEU","Brandenburg","minor","18164","1276307453"
"Schkeuditz","Schkeuditz","51.4000","12.2167","Germany","DE","DEU","Saxony","","18066","1276228794"
"Hessisch Oldendorf","Hessisch Oldendorf","52.1667","9.2500","Germany","DE","DEU","Lower Saxony","","18130","1276530384"
"Werdohl","Werdohl","51.2563","7.7562","Germany","DE","DEU","North Rhine-Westphalia","","17737","1276252108"
"Wörth am Rhein","Worth am Rhein","49.0517","8.2603","Germany","DE","DEU","Rhineland-Palatinate","","18123","1276803392"
"Bad Segeberg","Bad Segeberg","53.9356","10.3089","Germany","DE","DEU","Schleswig-Holstein","minor","17267","1276181220"
"Parchim","Parchim","53.4167","11.8333","Germany","DE","DEU","Mecklenburg-Western Pomerania","minor","18037","1276781173"
"Bexbach","Bexbach","49.3494","7.2594","Germany","DE","DEU","Saarland","","17577","1276508289"
"Heidenau","Heidenau","50.9833","13.8667","Germany","DE","DEU","Saxony","","16593","1276588672"
"Freilassing","Freilassing","47.8333","12.9667","Germany","DE","DEU","Bavaria","","16939","1276282147"
"Freudenberg","Freudenberg","50.8997","7.8667","Germany","DE","DEU","North Rhine-Westphalia","","17739","1276203816"
"Sinzig","Sinzig","50.5453","7.2519","Germany","DE","DEU","Rhineland-Palatinate","","17614","1276200986"
"Kelsterbach","Kelsterbach","50.0688","8.5301","Germany","DE","DEU","Hesse","","16936","1276996005"
"Nauen","Nauen","52.6000","12.8831","Germany","DE","DEU","Brandenburg","","17967","1276864648"
"Ginsheim-Gustavsburg","Ginsheim-Gustavsburg","49.9646","8.3464","Germany","DE","DEU","Hesse","","16807","1276577011"
"Illertissen","Illertissen","48.2167","10.0833","Germany","DE","DEU","Bavaria","","17473","1276593057"
"Frankenberg","Frankenberg","51.0589","8.7967","Germany","DE","DEU","Hesse","","17808","1276051534"
"Buchen in Odenwald","Buchen in Odenwald","49.5217","9.3233","Germany","DE","DEU","Baden-Württemberg","","17796","1276974738"
"Schwarzenbek","Schwarzenbek","53.5042","10.4792","Germany","DE","DEU","Schleswig-Holstein","","16447","1276765796"
"Bad Säckingen","Bad Sackingen","47.5533","7.9472","Germany","DE","DEU","Baden-Württemberg","","17144","1276877057"
"Oerlinghausen","Oerlinghausen","51.9667","8.6667","Germany","DE","DEU","North Rhine-Westphalia","","17286","1276933659"
"Saulgau","Saulgau","48.0175","9.5003","Germany","DE","DEU","Baden-Württemberg","","17509","1276840359"
"Bendorf","Bendorf","50.4297","7.5703","Germany","DE","DEU","Rhineland-Palatinate","","16940","1276205648"
"Bad Münder am Deister","Bad Munder am Deister","52.1992","9.4653","Germany","DE","DEU","Lower Saxony","","17465","1276351668"
"Wendlingen am Neckar","Wendlingen am Neckar","48.6747","9.3817","Germany","DE","DEU","Baden-Württemberg","","16268","1276408904"
"Bad Langensalza","Bad Langensalza","51.1081","10.6467","Germany","DE","DEU","Thuringia","","17441","1276854476"
"Raunheim","Raunheim","50.0097","8.4500","Germany","DE","DEU","Hesse","","16284","1276238709"
"Thale","Thale","51.7511","11.0428","Germany","DE","DEU","Saxony-Anhalt","","17442","1276578169"
"Marktredwitz","Marktredwitz","50.0000","12.0667","Germany","DE","DEU","Bavaria","","17217","1276442185"
"Remagen","Remagen","50.5786","7.2306","Germany","DE","DEU","Rhineland-Palatinate","","17032","1276287418"
"Bobingen","Bobingen","48.2667","10.8167","Germany","DE","DEU","Bavaria","","17199","1276277241"
"Trossingen","Trossingen","48.0756","8.6361","Germany","DE","DEU","Baden-Württemberg","","16829","1276343997"
"Sulzbach","Sulzbach","49.3000","7.0667","Germany","DE","DEU","Saarland","","16468","1276579983"
